source_id;job_title;company;location;job_url;salary_avg;salary_range_id;f_education_d3;f_education_s1;f_education_s2;f_ipk_required;f_min_gpa;f_major_it;f_major_engineering;f_major_business;f_academic_achievement;f_scholarship;f_transcript_required;f_certificate_required;f_english_required;f_computer_skill_required;f_portfolio_required;f_project_required;f_organization_required;f_leadership_required;f_student_cadre_proxy;f_event_committee;f_communication_required;f_teamwork_required;f_internship_required;f_fresh_graduate_allowed;f_work_experience_required;f_experience_years_min;job_family;region_group;salary_range_label
7183;Talent Content (Freelance - Jogja);SVO Yogyakarta Kaliurang;Sleman;https://id.jobstreet.com/id/job/92136034?type=standard&ref=search-standalone&origin=cardTitle#sol=dcad018e37e6bd7978444e04581a59179aa641f4;2250000.0;2.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;other;lainnya;2 sampai < 4 juta
7186;Social Media Intern;Diana Restu;Jakarta Timur;https://id.jobstreet.com/id/job/92036753?type=standard&ref=search-standalone&origin=cardTitle#sol=de936c2c58a659f60930d587d0ca4a0fc3eac22a;2150000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;other;jabodetabek;2 sampai < 4 juta
7188;Admin Penjualan;PT. Selaras Mitra Gemilang;Malang;https://id.jobstreet.com/id/job/92063912?type=standard&ref=search-standalone&origin=cardTitle#sol=b4ba671a0a17e8deef94f62c716dfbbf3976c4f3;3750000.0;2.0;1;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;business;jawa timur;2 sampai < 4 juta
7189;Talent BD Intern;PT LUXFELINE GLOBAL TECHNOLOGY;Jakarta Utara;https://id.jobstreet.com/id/job/92040506?type=standard&ref=search-standalone&origin=cardTitle#sol=62354e0163281ab7c1a2c91d4737c08c0cdfe8a7;3000000.0;2.0;0;1;0;0;0.0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;business;jabodetabek;2 sampai < 4 juta
7191;Internship - Account Payable;PT. Mitra Kiara Indonesia;Kabupaten Bogor;https://id.jobstreet.com/id/job/91990749?type=standard&ref=search-standalone&origin=cardTitle#sol=4f6c03c382cc55f7da8d4d923d6e568760257435;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;finance;jabodetabek;2 sampai < 4 juta
7194;Sales & Marketing Intern;Social Surety Pte Ltd;Sumatera Utara;https://id.jobstreet.com/id/job/92138849?type=standard&ref=search-standalone&origin=cardTitle#sol=a019862af59f4fe60551b52162d59ab47bfbfaf5;2625000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;software;sumatera;2 sampai < 4 juta
7199;Social Media (Content Creator) Internship;PT Invesnow Principal Optima;Jakarta Selatan;https://id.jobstreet.com/id/job/91977917?type=standard&ref=search-standalone&origin=cardTitle#sol=5ae91c5dd430bce04d5dfa5176b698f5cd08a81a;2500000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;business;jabodetabek;2 sampai < 4 juta
7204;Video Editor;SVO Yogyakarta Kaliurang;Sleman;https://id.jobstreet.com/id/job/92136018?type=standard&ref=search-standalone&origin=cardTitle#sol=9a696344b815133ac25365d6a524f72d471989d1;2600000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;other;lainnya;2 sampai < 4 juta
7205;Video Editor;SVO Yogyakarta Kaliurang;Sleman;https://id.jobstreet.com/id/job/92136018?type=standard&ref=search-standalone&origin=cardTitle#sol=cb3b32f439576e7f3070a67c8021d6907549913f;2600000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;other;lainnya;2 sampai < 4 juta
7215;Marketing Support Intern;PT Imperium Happy Puppy;Surabaya;https://id.jobstreet.com/id/job/91931731?type=standard&ref=search-standalone&origin=cardTitle#sol=baba76720b6f312f464c2afd9e182f00e9c04c94;2400000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;business;jawa timur;2 sampai < 4 juta
7216;Office Staff;Deliveree (PT Angkut Teknologi Indonesia);Jakarta Selatan;https://id.jobstreet.com/id/job/92212030?type=standard&ref=search-standalone&origin=cardTitle#sol=6779d8927d0a807ccb318cc8f79c2f2c47455619;3472248.0;2.0;0;1;0;1;3.0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;finance;jabodetabek;2 sampai < 4 juta
7220;Talent Operations Intern;PT LUXFELINE GLOBAL TECHNOLOGY;Jakarta Utara;https://id.jobstreet.com/id/job/92040561?type=standard&ref=search-standalone&origin=cardTitle#sol=f6088d5122953c1ca58d2c5f6e2f5dbfbbc8d5cc;3000000.0;2.0;0;1;0;0;0.0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;0;other;jabodetabek;2 sampai < 4 juta
7221;Office Staff (No Experience Needed);Deliveree (PT Angkut Teknologi Indonesia);Jakarta Raya;https://id.jobstreet.com/id/job/92212003?type=standard&ref=search-standalone&origin=cardTitle#sol=7060a3a51e16ca070a6a959ad1b175cd87385ab0;3472248.0;2.0;0;1;0;1;3.0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;finance;jabodetabek;2 sampai < 4 juta
7224;Partnership Intern;PT Map Zona Adiperkasa;Jakarta Pusat;https://id.jobstreet.com/id/job/91894933?type=standard&ref=search-standalone&origin=cardTitle#sol=9eee6560ee4ac9c12928021bed9802949b45f284;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;administration;jabodetabek;2 sampai < 4 juta
7226;Graphic Designer;PT Uluwatu;Denpasar;https://id.jobstreet.com/id/job/91902200?type=standard&ref=search-standalone&origin=cardTitle#sol=70485c7f5fdd80233a43c97e0ce26fe6bf651b66;3250000.0;2.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;business;lainnya;2 sampai < 4 juta
7229;DIRECT SALES EXECUTIVE;PT Intrias Mandiri Sejati;Jombang;https://id.jobstreet.com/id/job/91915359?type=standard&ref=search-standalone&origin=cardTitle#sol=41377bf5d4ec1f5539c6bac008628ab8a0dcdd6e;3320770.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;business;lainnya;2 sampai < 4 juta
7230;Internship Business Development Magang Trainee;Nora Dynamic Sport;Surabaya;https://id.jobstreet.com/id/job/91898793?type=standard&ref=search-standalone&origin=cardTitle#sol=975e33a4727c4513ae15f70cab6d7db4fd6dd6cc;3050000.0;2.0;0;0;1;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;business;jawa timur;2 sampai < 4 juta
7231;Internship (Magang) Digital Marketing & Content Creator;AM Wisata Muslim;Pasar Minggu;https://id.jobstreet.com/id/job/91896400?type=standard&ref=search-standalone&origin=cardTitle#sol=97f594287344304d1978801079aa07b4c2aa6864;3750000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;business;lainnya;2 sampai < 4 juta
7233;Game Promoter (Part-Time );NUSA NEXUS GLOBAL (TECHNOLOGY) PTE. LTD.;Jakarta Raya;https://id.jobstreet.com/id/job/91887798?type=standard&ref=search-standalone&origin=cardTitle#sol=d8c61d0ab7ca37247bf6d825e2cd8dddeda114fb;3250000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;other;jabodetabek;2 sampai < 4 juta
7238;Internship Guest Experience;PT Morula Indonesia;Jakarta Pusat;https://id.jobstreet.com/id/job/91890320?type=standard&ref=search-standalone&origin=cardTitle#sol=71ca8d095be99299acb7dafe45b1fcccab9eac80;3150000.0;2.0;1;0;0;0;0.0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;administration;jabodetabek;2 sampai < 4 juta
7240;Fresh Graduate Management Training Program (Remote);Deliveree (PT Angkut Teknologi Indonesia);Surakarta;https://id.jobstreet.com/id/job/92170132?type=standard&ref=search-standalone&origin=cardTitle#sol=f9956c12cce17640390203b75f08a1972ff43e46;2472248.0;2.0;0;1;0;1;3.0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;other;lainnya;2 sampai < 4 juta
7241;Content & Design Intern;Shieldtag;Jakarta Raya;https://id.jobstreet.com/id/job/91933653?type=standard&ref=search-standalone&origin=cardTitle#sol=1f7d4b46235b373f6179bcafe92edc783564cf7c;2300000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;business;jabodetabek;2 sampai < 4 juta
7242;Social Media Specialist;Seong Mi Beauty Studio;Surabaya;https://id.jobstreet.com/id/job/91942536?type=standard&ref=search-standalone&origin=cardTitle#sol=863105d17a044d395fbf2e0171ff286400e1be79;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;business;jawa timur;2 sampai < 4 juta
7243;E-Commerce Intern;PT Map Zona Adiperkasa;Jakarta Pusat;https://id.jobstreet.com/id/job/91909439?type=standard&ref=search-standalone&origin=cardTitle#sol=4b42c4a89bb1e6d9274200af60975024e84d4577;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;business;jabodetabek;2 sampai < 4 juta
7244;SALES AND LISTING AGENT;Bali Essential Properties;Badung;https://id.jobstreet.com/id/job/91887298?type=standard&ref=search-standalone&origin=cardTitle#sol=84ecb069ee12067fdfd197f93739ad00af4039b7;3850000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;business;lainnya;2 sampai < 4 juta
7245;Creative Design Intern Talent Pool - Indonesia;PT Linkbot Tech Indonesia;DI Yogyakarta;https://id.jobstreet.com/id/job/92068322?type=standard&ref=search-standalone&origin=cardTitle#sol=6e3826d47ede3a8b867f1748fe48eaa3028a4f32;2250000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;business;jawa tengah diy;2 sampai < 4 juta
7249;Administration Intern;PT Dipo Star Finance;Jakarta Pusat;https://id.jobstreet.com/id/job/92313533?type=standard&ref=search-standalone&origin=cardTitle#sol=e62fbc67d677bee6ee4404a13883287b01634f37;2750000.0;2.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;finance;jabodetabek;2 sampai < 4 juta
7252;Interns (Data Analyst Intern, Digital Media Intern, IT Intern);PT Himalaya Wellness Indonesia;Kelapa Gading;https://id.jobstreet.com/id/job/92103621?type=standard&ref=search-standalone&origin=cardTitle#sol=cbd45fbf2e36f34c20f97f3596d27dd67e9120d0;2575000.0;2.0;0;0;0;0;0.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;data;lainnya;2 sampai < 4 juta
7253;INTERNSHIP/MAGANG;PT Sukses Mekar Abadi;Surabaya;https://id.jobstreet.com/id/job/92403933?type=standard&ref=search-standalone&origin=cardTitle#sol=be7c1ef96e38a0223bd6566fddbce5569061b551;3000000.0;2.0;1;1;0;0;0.0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;administration;jawa timur;2 sampai < 4 juta
7254;Tele Account Management (Fresh Graduate are welcome to apply);PT Adecco Personnel Indonesia;Yogyakarta;https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=a6a0744a66ebcb71316721092140e2c5f07bce92;2900000.0;2.0;1;1;0;1;2.75;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;business;jawa tengah diy;2 sampai < 4 juta
7255;Business Management Trainee (Internship) - Bandung & Jakarta Placement;PT Kitar Technology Indonesia;Jakarta Selatan;https://id.jobstreet.com/id/job/92055932?type=standard&ref=search-standalone&origin=cardTitle#sol=ae1bffd41f5b07e740f8d86c89b47bba5cacd378;3750000.0;2.0;0;1;0;1;0.0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;business;jabodetabek;2 sampai < 4 juta
7257;Apoteker (Part-time & Hybrid);PT Myderma Network Indonesia;Surabaya;https://id.jobstreet.com/id/job/92224199?type=standard&ref=search-standalone&origin=cardTitle#sol=01091b47c4e3245a43c633f3acea3b6e9cb61974;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;other;jawa timur;2 sampai < 4 juta
7260;waiter/waitress;PT. AUTOGRILL SERVICES INDONESIA;Badung;https://id.jobstreet.com/id/job/92217268?type=standard&ref=search-standalone&origin=cardTitle#sol=04ee548eb610a7699d8f859ccfa0da7af376510a;3850000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;business;lainnya;2 sampai < 4 juta
7261;QC Admin Internship;PT Jasa Cepat Internasional;Jakarta Barat;https://id.jobstreet.com/id/job/92199607?type=standard&ref=search-standalone&origin=cardTitle#sol=45617b5cf3f26a507d00cc42927d9c32bc966c8f;2250000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;administration;jabodetabek;2 sampai < 4 juta
7262;Human Resource;lombok capital ventures;Praya Barat Daya;https://id.jobstreet.com/id/job/92365708?type=standard&ref=search-standalone&origin=cardTitle#sol=c47fa791966197a193dbb5f6cb0fd3582ce4a7e9;3750000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;other;lainnya;2 sampai < 4 juta
7264;Project Control Denpasar;PT Galva Galindra Multi Cipta;Denpasar;https://id.jobstreet.com/id/job/92193233?type=standard&ref=search-standalone&origin=cardTitle#sol=4f43a7ba8e8e47a2ecbd4cdec0cb67cda5f9ae25;3750000.0;2.0;0;1;1;0;0.0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;administration;lainnya;2 sampai < 4 juta
7269;Cook;PT. AUTOGRILL SERVICES INDONESIA;Kuta;https://id.jobstreet.com/id/job/92177174?type=standard&ref=search-standalone&origin=cardTitle#sol=d8e5b3cead9d704aa43b95fd104a2c612a13f426;3500000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;other;lainnya;2 sampai < 4 juta
7270;Laundry Staff;CV Harmoni Nusantara Bali;Gianyar;https://id.jobstreet.com/id/job/92425092?type=standard&ref=search-standalone&origin=cardTitle#sol=0fb215307aad8ce7b43b014d4042c997916baa7f;3000000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;other;lainnya;2 sampai < 4 juta
7272;English Teacher;Danz English;Kendari;https://id.jobstreet.com/id/job/92007603?type=standard&ref=search-standalone&origin=cardTitle#sol=83e574fb6830f6aa2865c1b67e548df7b8ac5c97;3250000.0;2.0;0;1;0;0;0.0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;2;other;lainnya;2 sampai < 4 juta
7273;Personal Assistant;PT. AUTOGRILL SERVICES INDONESIA;Badung;https://id.jobstreet.com/id/job/92347873?type=standard&ref=search-standalone&origin=cardTitle#sol=0ae6f5896184db4f0425c323e90841b9a92288f9;3800000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;software;lainnya;2 sampai < 4 juta
7274;Bakery & Pastry commis;PT Stay Gold Group;Nusa Tenggara Barat;https://id.jobstreet.com/id/job/91868600?type=standard&ref=search-standalone&origin=cardTitle#sol=b00cef645784afb2cefcde07d87ba04e6305bbb9;3350000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;other;lainnya;2 sampai < 4 juta
7275;Tax Accounting Staff;PT Cahaya Mas Solusindo;Pangkal Pinang;https://id.jobstreet.com/id/job/92337185?type=standard&ref=search-standalone&origin=cardTitle#sol=7a4c38bd85d8b7191896b9284b55d0e4950712b8;3500000.0;2.0;0;1;0;1;3.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;finance;lainnya;2 sampai < 4 juta
7281;Digital Marketing Specialist;Skin Hub Clinic;Tangerang Selatan;https://id.jobstreet.com/id/job/92011163?type=standard&ref=search-standalone&origin=cardTitle#sol=14aa25019e62dee6e11e4ec09c345d4ce1d883b0;3375000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;business;jabodetabek;2 sampai < 4 juta
7285;Stock Investment Analyst;Jualmobilmu;Tangerang;https://id.jobstreet.com/id/job/92111080?type=standard&ref=search-standalone&origin=cardTitle#sol=8a5931def149f35486b3606153b1d702dcb466ae;3500000.0;2.0;0;1;0;0;0.0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;finance;jabodetabek;2 sampai < 4 juta
7286;Finance (Internship);PT. LIFETIME DESIGN;Jakarta Selatan;https://id.jobstreet.com/id/job/92060708?type=standard&ref=search-standalone&origin=cardTitle#sol=eca81eef06bdc5a1e761e9ab5b29b35e2ca50956;2100000.0;2.0;0;1;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;finance;jabodetabek;2 sampai < 4 juta
7288;Paid Internship (Accounting);PT. Gading Sawit Kencana;Jakarta Utara;https://id.jobstreet.com/id/job/92150215?type=standard&ref=search-standalone&origin=cardTitle#sol=662e295de24d93c64fa193da39fbb33d354703a6;3500000.0;2.0;1;1;0;1;3.5;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;finance;jabodetabek;2 sampai < 4 juta
7289;Finance Admin Intern;Rintisan Teknologi Waralaba;Jakarta Raya;https://id.jobstreet.com/id/job/92155281?type=standard&ref=search-standalone&origin=cardTitle#sol=7f20d690807d354523a2eecc07f46c54d69f4c29;2750000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;finance;jabodetabek;2 sampai < 4 juta
7292;Marketing & Sales;Elbi Solo;Karanganyar;https://id.jobstreet.com/id/job/92455014?type=standard&ref=search-standalone&origin=cardTitle#sol=cd7ba8727e8230ea939f538550dee5a705ebc2d0;2500000.0;2.0;1;1;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;business;lainnya;2 sampai < 4 juta
7293;SEO/Digital Marketing Intern;PT MFF Oilfield Service And Engineering;Pancoran;https://id.jobstreet.com/id/job/92466663?type=standard&ref=search-standalone&origin=cardTitle#sol=44a1da8d63f36889e055f21a6909aa80d89e860c;2750000.0;2.0;0;0;0;0;0.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;business;lainnya;2 sampai < 4 juta
7294;Legal Internship;PT Invesnow Principal Optima;Jakarta Raya;https://id.jobstreet.com/id/job/92468861?type=standard&ref=search-standalone&origin=cardTitle#sol=a9ff74769063cc1b7a257d97dd02d2fd0829386e;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;administration;jabodetabek;2 sampai < 4 juta
7295;Teaching Assistant (English Subject) – Part-Time;PT.POLY EDUCATION INDONESIA;Jakarta Selatan;https://id.jobstreet.com/id/job/92466684?type=standard&ref=search-standalone&origin=cardTitle#sol=4ef738ced3ab98f2e972c73b1cf6c5eb372434f5;2750000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;administration;jabodetabek;2 sampai < 4 juta
7296;Baker;Blackrock Reserve;Kuta Utara;https://id.jobstreet.com/id/job/92461185?type=standard&ref=search-standalone&origin=cardTitle#sol=fe29cf8eb3599c251ed7390afb590493643c8e54;2650000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;lainnya;2 sampai < 4 juta
7298;Accounting Internship (Pajak);PT. Levi Kuliner Management;Jakarta Pusat;https://id.jobstreet.com/id/job/92467364?type=standard&ref=search-standalone&origin=cardTitle#sol=cdd2e65327f7730dc42b5507979dfc9fb1d7843b;2750000.0;2.0;1;1;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;software;jabodetabek;2 sampai < 4 juta
7299;Magang (Internship) Admin;PT Muji Abadhi Sejahtra;Denpasar;https://id.jobstreet.com/id/job/92455605?type=standard&ref=search-standalone&origin=cardTitle#sol=096d79ba4879d1953025c9981fa10212f7137e0e;3000000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;administration;lainnya;2 sampai < 4 juta
7301;Administrative Assistant;Bali Beginnings;Kuta Selatan;https://id.jobstreet.com/id/job/92479780?type=standard&ref=search-standalone&origin=cardTitle#sol=38fcbb5ff56b0d783480e9a0dd2ecf59271034e3;3750000.0;2.0;1;1;0;0;0.0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;finance;lainnya;2 sampai < 4 juta
7302;Cashier - Daily Worker;PT Cipta Prima Jaya;Badung;https://id.jobstreet.com/id/job/92454154?type=standard&ref=search-standalone&origin=cardTitle#sol=14988cb3ce258dd9ded4dcdb93c136c709b14570;3350000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;administration;lainnya;2 sampai < 4 juta
7303;Marketing Lead;STORIA;Manado;https://id.jobstreet.com/id/job/92476276?type=standard&ref=search-standalone&origin=cardTitle#sol=9a2a15b3e25826dbc2df5debc8689c74e0d183ac;2500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;business;sulawesi;2 sampai < 4 juta
7309;Admin HRGA (Internship 3 bulan);KLAR Smile;Jakarta Selatan;https://id.jobstreet.com/id/job/92452926?type=standard&ref=search-standalone&origin=cardTitle#sol=bb16dfedccb69f2e2aae234d815c42717026509a;2500000.0;2.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;administration;jabodetabek;2 sampai < 4 juta
7311;Tax Intern;PT Zoomlion Indonesia Heavy Industry;Kelapa Gading;https://id.jobstreet.com/id/job/92483564?type=standard&ref=search-standalone&origin=cardTitle#sol=56a7b51b81ff99c812d10385f168adf1914a8992;2000000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;finance;lainnya;2 sampai < 4 juta
7313;Digital Marketing;PT. Sky Lift Teknologi;Jakarta Pusat;https://id.jobstreet.com/id/job/92425671?type=standard&ref=search-standalone&origin=cardTitle#sol=698b71690eff029f56c02d94a314094a936e5f55;3500000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;business;jabodetabek;2 sampai < 4 juta
7316;Warehouse Staff;PT Mega Kuliner Nusantara;Bandung;https://id.jobstreet.com/id/job/92407927?type=standard&ref=search-standalone&origin=cardTitle#sol=20145c58ec16e534f648b49ea5af3328c39c42eb;3000000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;administration;jawa barat;2 sampai < 4 juta
7317;Affiliate Internship;PT Eze Cantika Indonesia;Jakarta Barat;https://id.jobstreet.com/id/job/92392875?type=standard&ref=search-standalone&origin=cardTitle#sol=4aef1f87b06756bf787593ec828756bf3790a437;3000000.0;2.0;0;1;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;business;jabodetabek;2 sampai < 4 juta
7320;Human Resources Intern;CR Consultancy Pte Ltd;Sulawesi Selatan;https://id.jobstreet.com/id/job/92390675?type=standard&ref=search-standalone&origin=cardTitle#sol=999e0792488131031d3f9b4ffad67c56e3e2d028;2625000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;administration;sulawesi;2 sampai < 4 juta
7321;Brand & E-commerce Coordinator;Studio Franka;Bali;https://id.jobstreet.com/id/job/92358071?type=standard&ref=search-standalone&origin=cardTitle#sol=68b55d50821896a64bad01f7333b0a8b9de650fc;3500000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;other;lainnya;2 sampai < 4 juta
7322;Host/Hostess - Daily Worker;BRETT HOSPITALITY GROUP;Kuta Utara;https://id.jobstreet.com/id/job/92386766?type=standard&ref=search-standalone&origin=cardTitle#sol=8dc9b673aa1f38e62ef6a68366bcba9be14f1c05;3790000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;other;lainnya;2 sampai < 4 juta
7323;Freelance – Research Assistant;Pengiklan Anonim;Surabaya;https://id.jobstreet.com/id/job/92387680?type=standard&ref=search-standalone&origin=cardTitle#sol=532cf0d84b38625933ad02e1240ecd2700e642d8;3500000.0;2.0;0;1;0;0;0.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;business;jawa timur;2 sampai < 4 juta
7324;INVOICING;PT. Mest Indonesiy;Medan;https://id.jobstreet.com/id/job/92388711?type=standard&ref=search-standalone&origin=cardTitle#sol=17c249ccc4ba9f0bfe275e92c2f7ce4e2c3c51e9;2500000.0;2.0;0;1;0;0;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;finance;sumatera;2 sampai < 4 juta
7325;DW Cook;Suara Air Luxury Villa Ubud;Ubud;https://id.jobstreet.com/id/job/92387983?type=standard&ref=search-standalone&origin=cardTitle#sol=7cdd4b944406eb8c12bf18398bd90d05a77beb05;3000000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;lainnya;2 sampai < 4 juta
7326;Administrasi;VAULT BALI;Badung;https://id.jobstreet.com/id/job/92387861?type=standard&ref=search-standalone&origin=cardTitle#sol=36ffe114fb1a614d48c26f4e50d7e3947f22d161;3000000.0;2.0;0;0;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;administration;lainnya;2 sampai < 4 juta
7328;Marketing butik;SHERIA Attire;Kramat Jati;https://id.jobstreet.com/id/job/92358048?type=standard&ref=search-standalone&origin=cardTitle#sol=445684726d1c067e51024d9d76f69ca15168be77;3750000.0;2.0;0;0;0;0;0.0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;business;lainnya;2 sampai < 4 juta
