source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label
396,Analyst PIC,PT Fohoway International Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92320834?type=standard&ref=search-standalone&origin=cardTitle#sol=68e03c4367fc9ecadf6b6f502b6517270d2d5e9f,2750000.0,2.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,business,jabodetabek,2 sampai < 4 juta
401,Data Analyst,Brilliant Think Center,Ciputat Timur,https://id.jobstreet.com/id/job/92203280?type=standard&ref=search-standalone&origin=cardTitle#sol=8d9cc12d70c09f096d2649f71c7515edcfa17e41,7750000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,data,lainnya,6 sampai < 8 juta
407,Data Analyst,PT Bersaudara Inti Corpora,Jakarta Barat,https://id.jobstreet.com/id/job/92028378?type=standard&ref=search-standalone&origin=cardTitle#sol=f388933f0c9181a84cf194d7257246de53b0ed03,11500000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta
413,"Interns (Data Analyst Intern, Digital Media Intern, IT Intern)",PT Himalaya Wellness Indonesia,Kelapa Gading,https://id.jobstreet.com/id/job/92103621?type=standard&ref=search-standalone&origin=cardTitle#sol=b22bd0433180a0f72f53e34c53b71e237140aeb0,2575000.0,2.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,data,lainnya,2 sampai < 4 juta
415,Data Analyst,PT Microvac Indonesia,Jakarta Timur,https://id.jobstreet.com/id/job/92261319?type=standard&ref=search-standalone&origin=cardTitle#sol=a7c6bd13341624d5184097e5c07f3a3bab348c11,8750000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,8 sampai < 10 juta
417,"Data Engineer (Analyst, ETL, DBA)",PT Insura Media Solusi (Jakarta),Jakarta Raya,https://id.jobstreet.com/id/job/92308452?type=standard&ref=search-standalone&origin=cardTitle#sol=d822cfef75a412706858ab6ec606145fe9907828,10000000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,data,jabodetabek,>= 10 juta
422,Junior Analyst,PT ACE INDEX IDN,Jakarta Selatan,https://id.jobstreet.com/id/job/92009646?type=standard&ref=search-standalone&origin=cardTitle#sol=a0e022adf630fee1faf194cb94a96b75808c8dcb,11250000.0,6.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,other,jabodetabek,>= 10 juta
426,Business & Systems Analyst Digital Transformation - IT Consulting (B-130877),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92303541?type=standard&ref=search-standalone&origin=cardTitle#sol=f6943691874305b6b107ddefbd1262f16728e586,16666666.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,finance,jabodetabek,>= 10 juta
427,Data Analyst,PT Nusantara Sakti Group (JAKARTA),Jakarta Barat,https://id.jobstreet.com/id/job/91783675?type=standard&ref=search-standalone&origin=cardTitle#sol=304ea6987227f75d6e25c6a3d4d8fdc36b175abe,8500000.0,5.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,data,jabodetabek,8 sampai < 10 juta
429,Data & Business Support,PT Karya Sejahtera Motor,Jakarta Pusat,https://id.jobstreet.com/id/job/92308199?type=standard&ref=search-standalone&origin=cardTitle#sol=cf8858115aa80015c72a460d397aaff06ae3c013,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,software,jabodetabek,4 sampai < 6 juta
433,Junior Quality Assurance,PT. Sinergi Innovate Pratama,Jakarta Selatan,https://id.jobstreet.com/id/job/92039826?type=standard&ref=search-standalone&origin=cardTitle#sol=16ae2243cd4181ade31c39f92a488e55415117ba,5750000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,data,jabodetabek,4 sampai < 6 juta
435,Junior Accountant,PT. Surya Delta Manajemen,Jakarta Selatan,https://id.jobstreet.com/id/job/92228219?type=standard&ref=search-standalone&origin=cardTitle#sol=79ff770086394215383f06baa42b219602f71091,11500000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,finance,jabodetabek,>= 10 juta
437,Mathematics Tutor,Emmerich Education Center,Jakarta Utara,https://id.jobstreet.com/id/job/92251412?type=standard&ref=search-standalone&origin=cardTitle#sol=30779fb459b997dadd148119bee3452cbea910d4,6500000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,engineering,jabodetabek,6 sampai < 8 juta
439,"Accounting Junior Staff (Consulting Firm, Member firm of Korean accounting firm)",PT.Samdo Accounting Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92049597?type=standard&ref=search-standalone&origin=cardTitle#sol=63971d5f88dacdf8257f0793c1a473a1a1361146,6500000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,software,jabodetabek,6 sampai < 8 juta
442,Junior Tax Consultant,PT.Samdo Accounting Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92271328?type=standard&ref=search-standalone&origin=cardTitle#sol=9c861280e23840da538f574031fbbf65d28364ef,6500000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,finance,jabodetabek,6 sampai < 8 juta
446,Junior Valuation Analyst,KJPP Ruky Safrudin & Rekan,Jakarta Raya,https://id.jobstreet.com/id/job/91968968?type=standard&ref=search-standalone&origin=cardTitle#sol=fb94546bffd779287d09d27d521158fd06ff6697,7250000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,finance,jabodetabek,6 sampai < 8 juta
460,Junior Accountant,Satya Puri Studio,Badung,https://id.jobstreet.com/id/job/91801225?type=standard&ref=search-standalone&origin=cardTitle#sol=67776cda094f75f2359916151995922805655209,4000000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,finance,lainnya,4 sampai < 6 juta
464,Database Administrator,PT Karisma Zona Kreatifku,Jakarta Raya,https://id.jobstreet.com/id/job/92092921?type=standard&ref=search-standalone&origin=cardTitle#sol=d684057add56c4e1fada9b06951a6c282b874668,13500000.0,6.0,0,0,1,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data,jabodetabek,>= 10 juta
472,Junior Accountant & Tax,Aditya Medical Centre,Jakarta Raya,https://id.jobstreet.com/id/job/91844785?type=standard&ref=search-standalone&origin=cardTitle#sol=e76ea3159f7987cb73c21a33dfc1373471fdbf3c,5750000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,software,jabodetabek,4 sampai < 6 juta
475,Technical Analyst,PT Mindo Small Business Solutions,DI Yogyakarta,https://id.jobstreet.com/id/job/91807210?type=standard&ref=search-standalone&origin=cardTitle#sol=6854519255c36e200893c43b3c21fff84c6b6e33,4250000.0,3.0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,data,jawa tengah diy,4 sampai < 6 juta
476,Junior Software Engineer,PT Kuantum Solusi Teknologi,Bogor,https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=6793e4229665ad02c4b6d7dfc5e1988b774b777f,7000000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,software,jabodetabek,6 sampai < 8 juta
479,Administration,PT Dipo Star Finance,Jakarta Pusat,https://id.jobstreet.com/id/job/91921692?type=standard&ref=search-standalone&origin=cardTitle#sol=44f16cb164b96afe36af2e4494182b9c74cd3ad3,6400000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,finance,jabodetabek,6 sampai < 8 juta
484,Junior Business Analyst,CV. Chaakralogi (Chaakra Consulting),Surabaya,https://id.jobstreet.com/id/job/92001943?type=standard&ref=search-standalone&origin=cardTitle#sol=09950383dac1f034590b91f1c1b173f8807bba9b,3400000.0,2.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,business,jawa timur,2 sampai < 4 juta
485,DATA ANALYST,PT Karya Anugerah Jaya,Sidoarjo,https://id.jobstreet.com/id/job/91910613?type=standard&ref=search-standalone&origin=cardTitle#sol=3ca663c8e69f008fc7c900fb2c49bfcdf7267422,5197500.0,3.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,2,data,jawa timur,4 sampai < 6 juta
486,accounting junior,PT Daya Cipta Mandiri Solusi,Jakarta Timur,https://id.jobstreet.com/id/job/91755836?type=standard&ref=search-standalone&origin=cardTitle#sol=6d13fc5f199cb5eb099427f0e6b88e47300fd32d,6125000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,finance,jabodetabek,6 sampai < 8 juta
494,Junior Software Engineer,PT Kuantum Solusi Teknologi,Bogor,https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=506b76d4638ae9ed47fd738156d835ee0c5451ef,7000000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,software,jabodetabek,6 sampai < 8 juta
501,Junior Valuation Analyst,KJPP Ruky Safrudin & Rekan,Jakarta Raya,https://id.jobstreet.com/id/job/91968968?type=standard&ref=search-standalone&origin=cardTitle#sol=80b804eb57acb5aedca73f55e91b6f2b61b4991f,7250000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,finance,jabodetabek,6 sampai < 8 juta
502,Senior Analyst - Nickel Market,AME Mineral Economics Pty Ltd,Jakarta Selatan,https://id.jobstreet.com/id/job/91831195?type=standard&ref=search-standalone&origin=cardTitle#sol=3f4eac72833e8a649147627cec6caba5d3de851d,35000000.0,6.0,0,1,1,0,0.0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,software,jabodetabek,>= 10 juta
505,Business & Systems Analyst Digital Transformation - IT Consulting (B-130877),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92303541?type=standard&ref=search-standalone&origin=cardTitle#sol=7ae1999116bb8f74153b8bec198519838f7efae5,16666666.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,finance,jabodetabek,>= 10 juta
509,Junior Business Analyst,CV. Chaakralogi (Chaakra Consulting),Surabaya,https://id.jobstreet.com/id/job/92001943?type=standard&ref=search-standalone&origin=cardTitle#sol=2e5330bbdf7bb50f347fe6d16aba0a4aa0d3bcbf,3400000.0,2.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,business,jawa timur,2 sampai < 4 juta
511,Tech Business Analyst - CPO Office,PT Sentra Vidya Utama,Surabaya,https://id.jobstreet.com/id/job/91724550?type=standard&ref=search-standalone&origin=cardTitle#sol=4ae38d33c540aa9adf1fe4cf2f03de03d7e68399,8500000.0,5.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,software,jawa timur,8 sampai < 10 juta
512,Junior SAP FICO Development - Home Electronics - Cikarang (B-123591),RGF HR Agent Indonesia,Cikarang Pusat,https://id.jobstreet.com/id/job/92174848?type=standard&ref=search-standalone&origin=cardTitle#sol=ef0cca6176ed45a09a9de77980a2ef07148120df,11000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,finance,lainnya,>= 10 juta
518,Junior Software Engineer,PT Kuantum Solusi Teknologi,Bogor,https://id.jobstreet.com/id/job/92276199?type=standard&ref=search-standalone&origin=cardTitle#sol=e38039b1be37a970e5bb10da40c7769f9a53bffb,7000000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,software,jabodetabek,6 sampai < 8 juta
521,FINANCE PROJECT DATA ANALYST,PT RAPIK KARYA MANDIRI,Depok,https://id.jobstreet.com/id/job/92064106?type=standard&ref=search-standalone&origin=cardTitle#sol=f7fb1a5ff9c5c8446ace818d12dfa4f6bd1b6514,7000000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,data,jabodetabek,6 sampai < 8 juta
522,System Analyst,PT Phincon,Jakarta Barat,https://id.jobstreet.com/id/job/92258312?type=standard&ref=search-standalone&origin=cardTitle#sol=87bd7bbbffbec98bc84e20ad26d1e6206a41296f,16000000.0,6.0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,software,jabodetabek,>= 10 juta
525,IT ERP Staff,PT Secom Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91902395?type=standard&ref=search-standalone&origin=cardTitle#sol=dddc4d84d80120560debbece82ba00da3b99461d,7500000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,6 sampai < 8 juta
527,ERP Consultant Implementation - IT Consulting - Jakarta (B-127695),RGF HR Agent Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91789498?type=standard&ref=search-standalone&origin=cardTitle#sol=a0dc73b601917deb1600268c66d7c3287b10414e,21000000.0,6.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,data,jabodetabek,>= 10 juta
529,SAP ABAP Junior,PT. Entrepreneur Trust Digital,Jakarta Pusat,https://id.jobstreet.com/id/job/92311927?type=standard&ref=search-standalone&origin=cardTitle#sol=566acd3078e0a00251662ebcd138a3f5f1a1b3db,10750000.0,6.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,software,jabodetabek,>= 10 juta
535,Junior Analyst XLSmart - Jakarta,PT Duta Generasi Mandiri,Jakarta Raya,https://id.jobstreet.com/id/job/92223338?type=standard&ref=search-standalone&origin=cardTitle#sol=4df38f2e922878181af9eb1d950f4102d117bbcf,6250000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,engineering,jabodetabek,6 sampai < 8 juta
537,IT Business Analyst,PT 360 TEKNOLOGI INDONESIA,Jakarta Raya,https://id.jobstreet.com/id/job/92170273?type=standard&ref=search-standalone&origin=cardTitle#sol=e5aed879ed806c5ca3b1dbf927b8f84ba53da0a8,10000000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,business,jabodetabek,>= 10 juta
543,IT Business Analyst (Remittance Product),PT Solusi Pembayaran Elektronik,Cipondoh,https://id.jobstreet.com/id/job/92284192?type=standard&ref=search-standalone&origin=cardTitle#sol=3a8882b5b3a763a297caf586671ad6594a64de4a,8000000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,software,lainnya,8 sampai < 10 juta
545,Junior Quantity Surveyor,PT Royal Resorts International,Denpasar,https://id.jobstreet.com/id/job/92248821?type=standard&ref=search-standalone&origin=cardTitle#sol=28a1725cb3a3bc316bb850c7b5d187043cbfdc9c,5500000.0,3.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,finance,lainnya,4 sampai < 6 juta
552,IT Business Analyst – Insurance Solutions,PT Intrias Mandiri Sejati,Jakarta Selatan,https://id.jobstreet.com/id/job/91827303?type=standard&ref=search-standalone&origin=cardTitle#sol=ec585360a1291b02156c67960fc58bf90e5647ec,11000000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,>= 10 juta
559,IT Business Analyst,PT. Entrepreneur Trust Digital,Jakarta Pusat,https://id.jobstreet.com/id/job/91858667?type=standard&ref=search-standalone&origin=cardTitle#sol=c703954b5aa67e008b4f170c8d1bcefa33448958,9250000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,8 sampai < 10 juta
562,IT Business Analyst,PT Sinar Jernih Suksesindo,Jakarta Selatan,https://id.jobstreet.com/id/job/91928471?type=standard&ref=search-standalone&origin=cardTitle#sol=f5d47f7ab9076192bf2287cccd0dcd2313fa47d9,8500000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,8 sampai < 10 juta
565,Technical Writer,PT. Entrepreneur Trust Digital,Jakarta Pusat,https://id.jobstreet.com/id/job/91858647?type=standard&ref=search-standalone&origin=cardTitle#sol=f8d4a2858a3051b8dcad8df1af735fd29b036bea,6500000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek,6 sampai < 8 juta
568,Credit Analyst Staff,Sena Putra Mandiri,Jakarta Selatan,https://id.jobstreet.com/id/job/92025852?type=standard&ref=search-standalone&origin=cardTitle#sol=8e1164cd61b801a8e30a998cc00aa803f7511779,5500000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,jabodetabek,4 sampai < 6 juta
